;GO:0007094;GO:0043988;GO:0007098;GO:0035281;GO:0044314;GO:0007019;GO:0000212;GO:0075733;GO:0045893;GO:0000060;GO:0034501;GO:0007091;GO:0019886;GO:0071539;GO:0036089;GO:0040001;GO:0060236;GO:0006334;GO:0000077;GO:0071480;GO:0051256;GO:0045540;GO:1990138;GO:0006606;GO:0045143;GO:0006607;GO:0000070;GO:0032436;GO:0010389;GO:1902570;GO:0090435;GO:0007077;GO:1904355;GO:0090398;GO:0006303;GO:0000281;GO:0032147;GO:0051307;GO:0030521;GO:0010994;GO:0031577;GO:0070979;GO:0000724;GO:0000056;GO:0000055;GO:0019054;GO:0002903;GO:0035404;GO:0010800;GO:0085020;GO:0007080;GO:0051315;GO:0007051;GO:0032092;GO:0061015;GO:0007052;GO:0046777;GO:0045842;GO:0000018;GO:0007057;GO:0045840;GO:0032091;GO:0043547;GO:0044878;GO:0035519;GO:0072425;GO:0010458;GO:0010972;GO:1900182;GO:0045739;GO:0007062;GO:1901673;GO:1901796;GO:1904668;GO:0007100;GO:0006259;GO:0045736;GO:0051973;GO:0006405;GO:0070194;GO:0071168;GO:0006409;GO:0031145;GO:0016321;GO:0018105;GO:0016567;GO:0090307;GO:0010586;GO:1900195;GO:0046039;GO:0006342;GO:0006468;GO:0000122;GO:0097421;GO:0000086;GO:0006977;GO:0000082;GO:0032465;GO:0034644;GO:0032466;GO:0032467;GO:0045875;GO:0046604;GO:0046605;GO:0006511;GO:0001578;GO:0043066;GO:0097711;GO:0006508;GO:0032212;GO:0070534;GO:0051754;GO:0030951
GO:0032467;0.3306880877895893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.3306880877895893;0.0;0.0;0.0;0.0;0.3306880877895893;0.0;0.28025216105938716;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.3306880877895893;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.28025216105938716;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.4277723997329517;0.047799631016701725;0.0;0.4277723997329517;0.036692364793703955;0.036692364793703955;0.3306880877895893;0.0;0.3306880877895893;0.0;0.3306880877895893;0.11511873865597294;0.12755981097713553;0.0;0.3306880877895893;0.047799631016701725;0.12755981097713553;0.0;0.0;0.28025216105938716;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.4277723997329517;0.0;0.5480405716403579;0.0;0.5480405716403579;1.0;0.3306880877895893;0.4277723997329517;0.3306880877895893;0.0;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.0
GO:0045875;0.6555926693184434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.554395415990829;0.0;0.0;0.0;0.0;0.3306880877895893;0.0;0.3607519509145562;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.3306880877895893;0.0;0.0;0.0;0.4090611830041668;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.3607519509145562;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.554395415990829;0.047799631016701725;0.0;0.3306880877895893;0.036692364793703955;0.036692364793703955;0.4266380432663339;0.0;0.4266380432663339;0.0;0.4266380432663339;0.042064647228987374;0.047799631016701725;0.0;0.3306880877895893;0.047799631016701725;0.047799631016701725;0.0;0.0;0.3607519509145562;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.13839445927415203;0.0;0.0;0.4266380432663339;0.0;0.3306880877895893;0.0;0.4266380432663339;0.3306880877895893;1.0;0.3306880877895893;0.3306880877895893;0.0;0.0;0.13839445927415203;0.0;0.0;0.4090611830041668;0.0;0.0;0.0
GO:0046604;0.4677337120236658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.4677337120236658;0.0;0.0;0.0;0.0;0.46886389029656955;0.0;0.28025216105938716;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.3412193887547738;0.0;0.0;0.0;0.3490127006068281;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.28025216105938716;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.5882866546756148;0.047799631016701725;0.0;0.5882866546756148;0.036692364793703955;0.036692364793703955;0.3412193887547738;0.0;0.3306880877895893;0.0;0.3412193887547738;0.11511873865597294;0.12755981097713553;0.0;0.46886389029656955;0.047799631016701725;0.12755981097713553;0.0;0.0;0.28025216105938716;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.4277723997329517;0.0;0.3306880877895893;0.0;0.3306880877895893;0.4277723997329517;0.3306880877895893;1.0;0.5829490909875574;0.0;0.0;0.047799631016701725;0.0;0.0;0.3490127006068281;0.0;0.0;0.0
GO:0046605;0.3306880877895893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.3306880877895893;0.0;0.0;0.0;0.0;0.46886389029656955;0.0;0.28025216105938716;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.3306880877895893;0.0;0.0;0.0;0.27081478360302164;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.28025216105938716;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.3306880877895893;0.047799631016701725;0.0;0.3306880877895893;0.036692364793703955;0.036692364793703955;0.3306880877895893;0.0;0.3306880877895893;0.0;0.3306880877895893;0.042064647228987374;0.047799631016701725;0.0;0.46886389029656955;0.047799631016701725;0.047799631016701725;0.0;0.0;0.28025216105938716;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.3306880877895893;0.0;0.3306880877895893;0.0;0.3306880877895893;0.3306880877895893;0.3306880877895893;0.5829490909875574;1.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.27081478360302164;0.0;0.0;0.0
GO:0006511;0.01468324974140624;0.1468397877411918;0.01468324974140624;0.0;0.1468397877411918;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1468397877411918;0.10587402764930422;0.0;0.0;0.0;0.0;0.1468397877411918;0.0;0.1468397877411918;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1468397877411918;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.1468397877411918;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.36643564045919497;0.01468324974140624;0.1468397877411918;0.1468397877411918;0.01468324974140624;0.08547128021085358;0.0;0.1237146889194086;0.01468324974140624;0.1468397877411918;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.0;0.01468324974140624;0.26577770024764036;0.0;0.1468397877411918;0.01468324974140624;0.01468324974140624
GO:0001578;0.01468324974140624;0.12408495164008174;0.33489402928242473;0.0;0.01468324974140624;0.39083639990161306;0.39083639990161306;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.39083639990161306;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.33489402928242473;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20695866249713105;0.0;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.39083639990161306;0.0;0.0;0.39083639990161306;0.01468324974140624;0.0;0.0;0.39083639990161306;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.20695866249713105;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.20695866249713105;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.39083639990161306;0.01468324974140624;0.0;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.20695866249713105;0.39083639990161306
GO:0043066;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.304136849461119;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.036692364793703955;0.13839445927415203;0.0;0.13839445927415203;0.0;0.13839445927415203;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.13839445927415203;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.0;1.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0097711;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.2147074070362994;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.13331334997803274;0.0;0.2147074070362994;0.2147074070362994;0.01468324974140624;0.0;0.2147074070362994;0.01468324974140624;0.36294731524192825;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.2147074070362994;0.01468324974140624;0.2147074070362994;0.01468324974140624;0.0;0.0;0.2147074070362994;0.2147074070362994;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.36294731524192825;0.36294731524192825;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.36294731524192825;0.01468324974140624;0.01468324974140624;0.0;0.2147074070362994;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.2147074070362994;0.01468324974140624;0.2147074070362994;0.2147074070362994;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0006508;0.0;0.1468397877411918;0.0;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.08547128021085358;0.0;0.0;0.0;0.0;0.1468397877411918;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0;0.26577770024764036;0.0;0.1468397877411918;0.1468397877411918;0.0;0.08547128021085358;0.0;0.1237146889194086;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26577770024764036;0.0;0.0;0.0;1.0;0.0;0.1468397877411918;0.0;0.0
GO:0032212;0.4090611830041668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2380646511352721;0.0;0.0;0.4090611830041668;0.0;0.0;0.0;0.0;0.27081478360302164;0.0;0.047799631016701725;0.0;0.0;0.14052726254022924;0.0;0.0;0.0;0.0;0.0;0.1816892161000484;0.047799631016701725;0.0;0.0;0.0;0.5998779231494608;0.0;0.0;0.0;0.1816892161000484;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.1816892161000484;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.4809107501384471;0.39216992717517446;0.0;0.3490127006068281;0.036692364793703955;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.11511873865597294;0.45556204424316604;0.0;0.27081478360302164;0.047799631016701725;0.1816892161000484;0.0;0.0;0.10900961301269105;0.574629051418289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.14806647662370065;0.0;0.14806647662370065;0.0;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.4090611830041668;0.3490127006068281;0.27081478360302164;0.0;0.0;0.047799631016701725;0.0;0.0;1.0;0.0;0.0;0.0
GO:0070534;0.01468324974140624;0.18032682375526765;0.01468324974140624;0.0;0.4340444084350962;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.4340444084350962;0.10587402764930422;0.0;0.0;0.0;0.0;0.18032682375526765;0.0;0.4340444084350962;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.18032682375526765;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.4340444084350962;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.1468397877411918;0.01468324974140624;0.18032682375526765;0.33753466430360807;0.01468324974140624;0.08547128021085358;0.0;0.1237146889194086;0.01468324974140624;0.18032682375526765;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.01468324974140624;0.0;0.01468324974140624;0.1468397877411918;0.0;1.0;0.01468324974140624;0.01468324974140624
GO:0051754;0.29796955072319165;0.12408495164008174;0.29796955072319165;0.0;0.01468324974140624;0.20695866249713105;0.47411017321729254;0.0;0.0;0.0;0.0;0.29796955072319165;0.0;0.0;0.29796955072319165;0.29796955072319165;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.29796955072319165;0.0;0.01468324974140624;0.0;0.47411017321729254;0.0;0.39997710149953447;0.0;0.0;0.0;0.0;0.29796955072319165;0.0;0.01468324974140624;0.01468324974140624;0.29796955072319165;0.0;0.47411017321729254;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.29796955072319165;0.29796955072319165;0.29796955072319165;0.0;0.0;0.29796955072319165;0.01468324974140624;0.0;0.0;0.47411017321729254;0.0;0.0;0.0;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.29796955072319165;0.0;0.0;0.0;0.6252905740877809;0.0;0.0;0.0;0.29796955072319165;0.01468324974140624;0.0;0.0;0.0;0.39997710149953447;0.0;0.0;0.01468324974140624;0.47411017321729254;0.01468324974140624;0.01468324974140624;0.29796955072319165;0.01468324974140624;0.0;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.0;0.0;0.29796955072319165;0.29796955072319165;0.29796955072319165;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.20695866249713105;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;1.0;0.20695866249713105
GO:0030951;0.01468324974140624;0.12408495164008174;0.33489402928242473;0.0;0.01468324974140624;0.39083639990161306;0.39083639990161306;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.39083639990161306;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.33489402928242473;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20695866249713105;0.0;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.39083639990161306;0.0;0.0;0.39083639990161306;0.01468324974140624;0.0;0.0;0.39083639990161306;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.20695866249713105;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.20695866249713105;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.39083639990161306;0.01468324974140624;0.0;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.39083639990161306;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.20695866249713105;1.0
