;GO:0014068;GO:0008584;GO:0032693;GO:0035162;GO:0038155;GO:0051928;GO:1901224;GO:0046854;GO:0042531;GO:0051091;GO:0045766;GO:0006687;GO:0000187;GO:0032725;GO:0051000;GO:0048247;GO:0048245;GO:0006958;GO:0032729;GO:0050715;GO:0034105;GO:0050716;GO:0010536;GO:0035556;GO:0033138;GO:0086003;GO:0098909;GO:2000251;GO:0050729;GO:1904343;GO:0002371;GO:1904349;GO:0008354;GO:0006974;GO:0051770;GO:0001558;GO:0010666;GO:0002925;GO:0086091;GO:0120072;GO:0051259;GO:0051897;GO:0043922;GO:0008285;GO:0008284;GO:0061515;GO:0097192;GO:0045944;GO:0038093;GO:0050850;GO:0097067;GO:0000165;GO:0034605;GO:0030889;GO:0071277;GO:0051781;GO:0045672;GO:0019221;GO:0051142;GO:0032024;GO:0050855;GO:2000650;GO:0050731;GO:0050853;GO:2000391;GO:0060374;GO:2001240;GO:0031295;GO:0038083;GO:0043410;GO:0002230;GO:0001660;GO:0046888;GO:0001541;GO:0032819;GO:0043382;GO:0030593;GO:0051712;GO:0010881;GO:0018108;GO:0032092;GO:1904251;GO:1905065;GO:0046777;GO:0008542;GO:0045840;GO:0003254;GO:0043303;GO:0002320;GO:1902514;GO:0043547;GO:0002675;GO:0051289;GO:0050871;GO:0097324;GO:0043031;GO:0002318;GO:0032762;GO:0051607;GO:0010613;GO:0032760;GO:0030223;GO:0050910;GO:0038109;GO:0030225;GO:0010575;GO:0035234;GO:0030183;GO:0007186;GO:0031274;GO:0090023;GO:0043552;GO:0042100;GO:0042104;GO:0042742;GO:0060314;GO:0030217;GO:0007219;GO:0030218;GO:0002327;GO:0010628;GO:0010863;GO:0010469;GO:0001916;GO:0018105;GO:0032755;GO:0018107;GO:0030335;GO:0048170;GO:0008360;GO:0071639;GO:1901844;GO:0009615;GO:0045747;GO:1901725;GO:0045471;GO:0009968;GO:0045590;GO:0048863;GO:0032740;GO:0035855;GO:0071356;GO:2000330;GO:0032469;GO:0050777;GO:0031532;GO:0050776;GO:0060333;GO:0045639;GO:0038165;GO:0050829;GO:0007286;GO:0007169;GO:1901215;GO:0038162;GO:0002551;GO:0006357;GO:0002026;GO:0045086;GO:0032735;GO:0030318;GO:0071222;GO:2000503;GO:0002548;GO:0045087;GO:0070098;GO:0043066;GO:0042130;GO:0030838;GO:0042098;GO:0070374;GO:0043065;GO:0071347;GO:0002827;GO:0030032;GO:0071345;GO:0070498;GO:0071346;GO:0032733
GO:1901215;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.4;0.0;0.3356143810225276;0.48300749985576874;0.4;0.0;0.3081136762725405;0.4;0.3660149997115376;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.4;0.3356143810225276;0.5356143810225276;0.3660149997115376;0.0;0.5356143810225276;0.4;0.4;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.5356143810225276;0.4;0.3660149997115376;0.4;0.3356143810225276;0.0;0.4;0.43852901558847923;0.6830074998557688;0.5356143810225276;0.0;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.5356143810225276;0.4;0.48300749985576874;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.0;0.4;0.4;0.3081136762725405;0.6000000000000001;0.0;0.3660149997115376;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.5356143810225276;0.4;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.0;0.4;0.0;0.5356143810225276;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.5356143810225276;0.4;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.4;0.2830074998557688;0.48300749985576874;0.4;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.0;0.6000000000000001;0.4;0.0;0.4;0.0;0.0;0.43852901558847923;0.23852901558847928;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;1.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.4;0.4;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.5356143810225276;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4
GO:0038162;0.4;0.0;0.43852901558847923;0.0;0.8;0.43852901558847923;0.4;0.48300749985576874;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.4;0.8;0.8;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.3356143810225276;0.8;0.3356143810225276;0.8;0.8;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.8;0.6000000000000001;0.4;0.5356143810225276;0.3081136762725405;0.4;0.5356143810225276;0.3660149997115376;0.8;0.4;0.8;0.48300749985576874;0.48300749985576874;0.8;0.8;0.3660149997115376;0.8;0.4;0.48300749985576874;0.8;0.6000000000000001;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.3660149997115376;1.0;0.3081136762725405;0.4;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.8;0.4;0.8;0.4;0.6000000000000001;0.4;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.43852901558847923;0.8;0.48300749985576874;0.8;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.4;0.5356143810225276;0.8;0.8;0.3356143810225276;0.43852901558847923;0.4;0.8;0.4;0.8;0.43852901558847923;0.8;0.0;0.0;0.43852901558847923;0.4;0.8;0.0;0.8;0.8;0.43852901558847923;0.8;0.8;0.8;0.43852901558847923;0.4;0.4;0.48300749985576874;0.3356143810225276;0.0;0.4;0.8;0.8;0.8;0.8;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.6000000000000001;0.4;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.3356143810225276;0.6000000000000001;0.43852901558847923;0.8;0.48300749985576874;0.4;0.4;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.8;0.8;0.43852901558847923;1.0;0.8;0.4;0.6000000000000001;0.4;0.43852901558847923;0.8;0.8;0.3660149997115376;0.8;0.0;0.8;0.4;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.48300749985576874;0.3660149997115376;0.8;0.5356143810225276;0.8;0.8;0.43852901558847923
GO:0002551;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.48300749985576874;0.8;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.48300749985576874;0.0;0.4;0.0;0.6000000000000001;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.8;0.5356143810225276;0.8;0.8;0.0
GO:0006357;0.3356143810225276;0.0;0.3660149997115376;0.0;0.4;0.3660149997115376;0.3356143810225276;0.0;0.3356143810225276;0.6830074998557688;0.3660149997115376;0.0;0.3081136762725405;0.3660149997115376;0.4;0.0;0.0;0.4;0.3660149997115376;0.3660149997115376;0.4;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.0;0.3081136762725405;0.0;0.0;0.5356143810225276;0.43852901558847923;0.2830074998557688;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;1.0;0.4;0.3356143810225276;0.0;0.4;0.0;0.3081136762725405;0.0;0.43852901558847923;0.3356143810225276;0.4;0.2599120563717816;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.4;0.3356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.4;0.0;0.3081136762725405;0.3660149997115376;0.0;0.4;0.4;0.0;0.3356143810225276;0.5356143810225276;0.3660149997115376;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.2830074998557688;0.3081136762725405;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.4;0.0;0.2830074998557688;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.6830074998557688;0.2599120563717816;0.4;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.4;0.3356143810225276;0.4;0.0;0.3660149997115376;0.3660149997115376;0.0;0.4;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.21862188087829626;0.4;0.0;0.43852901558847923;0.4;0.4;0.4;0.0;0.0;0.4;0.4;0.4;0.0;1.0;0.4;0.48300749985576874;0.3660149997115376;0.0;0.0;0.3081136762725405;0.0;0.0;0.4;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3081136762725405;0.0;0.0;0.4;0.0;0.3660149997115376
GO:0002026;0.4;0.0;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.4;0.0;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.4;0.0;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.3356143810225276;0.6000000000000001;0.3356143810225276;0.0;0.6830074998557688;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.4;0.5356143810225276;0.3081136762725405;0.4;0.6830074998557688;0.3660149997115376;0.0;0.4;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.3660149997115376;0.6000000000000001;0.4;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.6000000000000001;0.4;0.0;0.4;0.48300749985576874;0.0;0.4;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.4;0.6830074998557688;0.0;0.0;0.3356143810225276;0.43852901558847923;0.4;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.43852901558847923;0.4;0.4;0.0;0.3356143810225276;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.8;0.4;0.6830074998557688;0.0;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.4;0.3660149997115376;0.48300749985576874;0.0;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.0;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.4;1.0;0.4;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.6000000000000001;0.4;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.4;0.0;0.3660149997115376;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923
GO:0045086;0.4;0.0;0.5356143810225276;0.0;0.4;0.43852901558847923;0.4;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.0;0.4;0.6830074998557688;0.43852901558847923;0.0;0.0;0.4;0.6830074998557688;0.6830074998557688;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.6830074998557688;0.43852901558847923;0.3356143810225276;0.4;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4;0.43852901558847923;0.5356143810225276;0.0;0.4;0.48300749985576874;0.4;0.4;0.0;0.4;0.0;0.3081136762725405;0.0;0.5356143810225276;0.43852901558847923;0.4;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.48300749985576874;0.4;0.4;0.0;0.3356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.2830074998557688;0.4;0.0;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.4;0.0;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.2830074998557688;0.3081136762725405;0.4;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.4;0.0;0.6830074998557688;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.6000000000000001;0.2599120563717816;0.4;0.43852901558847923;0.0;0.6830074998557688;0.0;0.43852901558847923;0.48300749985576874;0.4;0.6000000000000001;0.4;0.0;0.43852901558847923;0.4;0.0;0.4;0.3356143810225276;0.0;0.6830074998557688;0.0;0.0;0.43852901558847923;0.21862188087829626;0.4;0.0;0.43852901558847923;0.4;0.5356143810225276;0.4;0.0;0.0;0.4;0.4;0.4;0.0;0.48300749985576874;0.4;1.0;0.6830074998557688;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.3660149997115376;0.3081136762725405;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.6830074998557688
GO:0032735;0.43852901558847923;0.0;0.6000000000000001;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.0;0.3081136762725405;0.8;0.43852901558847923;0.0;0.0;0.43852901558847923;0.8;0.8;0.6830074998557688;0.6830074998557688;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.4;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.4;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.4;0.0;0.43852901558847923;0.4;0.3081136762725405;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3081136762725405;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.2830074998557688;0.43852901558847923;0.48300749985576874;0.0;0.8;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.6830074998557688;0.4;0.0;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.0;0.8;0.0;0.0;0.43852901558847923;0.23852901558847928;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.6830074998557688;1.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.8
GO:0030318;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.48300749985576874;0.8;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.8;0.43852901558847923;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.8;0.48300749985576874;0.8;0.8;0.0
GO:0071222;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.6000000000000001;0.8;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.4;0.0;0.0;0.0;0.4;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.8;0.6000000000000001;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.8;0.0;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;1.0;0.0;0.8;0.6830074998557688;0.8;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.8;0.6830074998557688;0.8;0.8;0.0
GO:2000503;0.4;0.0;0.3356143810225276;0.0;0.3660149997115376;0.4;0.4;0.0;0.3356143810225276;0.48300749985576874;0.4;0.0;0.3356143810225276;0.4;0.3660149997115376;0.0;0.0;0.4;0.4;0.4;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.0;0.43852901558847923;0.3356143810225276;0.5356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.4;0.2830074998557688;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.0;0.4;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.4;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.43852901558847923;0.4;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.4;0.3081136762725405;0.3081136762725405;0.3660149997115376;0.5356143810225276;0.0;0.3356143810225276;0.4;0.0;0.4;0.4;0.2599120563717816;0.3660149997115376;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.0;0.3081136762725405;0.3660149997115376;0.4;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.2599120563717816;0.2830074998557688;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.3660149997115376;0.4;0.6000000000000001;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.4;0.23852901558847928;0.4;0.4;0.0;0.4;0.0;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.43852901558847923;0.3081136762725405;0.0;0.4;0.3081136762725405;0.0;0.4;0.0;0.0;0.3660149997115376;0.20000000000000007;0.43852901558847923;0.0;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;1.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.4
GO:0002548;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.48300749985576874;0.8;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.48300749985576874;0.0;0.4;0.0;0.6000000000000001;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;1.0;0.6000000000000001;0.8;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.8;0.5356143810225276;0.8;0.8;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;1.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0
